date,close,open,high,low,volume,adjclose
2012-05-14 00:00:00,62.5,61.07,62.84,60.720001,690500.0,62.5
2012-05-15 00:00:00,61.68,62.830002,63.259998,61.41,587900.0,61.68
2012-05-16 00:00:00,62.360001,62.09,63.759998,61.799999,1148700.0,62.360001
2012-05-17 00:00:00,61.110001,62.529999,62.529999,61.099998,601200.0,61.110001
2012-05-18 00:00:00,59.799999,61.34,61.419998,59.57,731100.0,59.799999
2012-05-21 00:00:00,61.0,60.0,61.240002,59.279999,810200.0,61.0
2012-05-22 00:00:00,61.75,61.209999,62.57,60.93,905700.0,61.75
2012-05-23 00:00:00,62.119999,61.07,62.18,60.400002,480000.0,62.119999
2012-05-24 00:00:00,61.689999,62.5,62.5,60.98,501000.0,61.689999
2012-05-25 00:00:00,62.09,61.860001,62.439999,61.43,558900.0,62.09
2012-05-29 00:00:00,63.060001,63.060001,63.139999,61.310001,1198600.0,63.060001
2012-05-30 00:00:00,61.650002,62.450001,62.5,60.950001,952300.0,61.650002
2012-05-31 00:00:00,61.880001,62.119999,62.450001,60.779999,4313200.0,61.880001
2012-06-01 00:00:00,59.93,60.580002,60.759998,59.709999,663700.0,59.93
2012-06-04 00:00:00,61.799999,60.150002,61.880001,59.459999,957400.0,61.799999
2012-06-05 00:00:00,62.939999,61.779999,63.060001,61.5,678200.0,62.939999
2012-06-06 00:00:00,65.099998,63.790001,65.260002,63.66,470100.0,65.099998
2012-06-07 00:00:00,64.449997,65.559998,65.970001,64.309998,368800.0,64.449997
2012-06-08 00:00:00,64.589996,64.389999,64.879997,63.810001,359300.0,64.589996
2012-06-11 00:00:00,63.029999,65.080002,65.260002,62.959999,409100.0,63.029999
2012-06-12 00:00:00,63.580002,63.200001,63.75,62.900002,341900.0,63.580002
2012-06-13 00:00:00,62.950001,63.41,63.919998,62.599998,450200.0,62.950001
2012-06-14 00:00:00,62.529999,62.810001,63.5,61.950001,649400.0,62.529999
2012-06-15 00:00:00,64.190002,62.84,64.610001,62.84,536300.0,64.190002
2012-06-18 00:00:00,65.510002,63.91,65.519997,63.150002,650700.0,65.510002
2012-06-19 00:00:00,66.089996,65.959999,66.910004,65.809998,641000.0,66.089996
2012-06-20 00:00:00,65.389999,65.809998,66.019997,64.93,551300.0,65.389999
2012-06-21 00:00:00,63.060001,65.349998,65.540001,62.869999,434300.0,63.060001
2012-06-22 00:00:00,63.610001,63.490002,63.860001,62.950001,460600.0,63.610001
2012-06-25 00:00:00,62.169998,63.0,63.0,62.040001,433900.0,62.169998
2012-06-26 00:00:00,62.470001,62.139999,62.98,62.029999,444800.0,62.470001
2012-06-27 00:00:00,62.619999,62.470001,63.259998,62.380001,325700.0,62.619999
2012-06-28 00:00:00,60.970001,62.040001,62.189999,60.07,684200.0,60.970001
2012-06-29 00:00:00,63.110001,61.880001,63.529999,61.880001,630000.0,63.110001
2012-07-02 00:00:00,63.169998,63.099998,63.779999,62.869999,254600.0,63.169998
2012-07-03 00:00:00,64.220001,63.060001,64.309998,62.950001,164100.0,64.220001
2012-07-05 00:00:00,64.470001,63.919998,64.68,63.5,260000.0,64.470001
2012-07-06 00:00:00,60.32,63.200001,63.209999,60.169998,1571800.0,60.32
2012-07-09 00:00:00,58.220001,60.029999,60.27,58.09,1856300.0,58.220001
2012-07-10 00:00:00,57.32,58.459999,58.880001,57.299999,1162000.0,57.32
2012-07-11 00:00:00,56.220001,57.25,57.52,55.689999,1143100.0,56.220001
2012-07-12 00:00:00,56.619999,56.220001,57.049999,55.849998,672300.0,56.619999
2012-07-13 00:00:00,57.240002,56.900002,57.509998,56.5,314600.0,57.240002
2012-07-16 00:00:00,56.509998,57.189999,57.189999,56.310001,363000.0,56.509998
2012-07-17 00:00:00,56.189999,56.700001,56.869999,55.450001,431500.0,56.189999
2012-07-18 00:00:00,56.779999,56.23,57.150002,56.009998,1067500.0,56.779999
2012-07-19 00:00:00,58.150002,57.169998,58.290001,56.990002,585100.0,58.150002
2012-07-20 00:00:00,57.419998,57.790001,57.799999,57.389999,422600.0,57.419998
2012-07-23 00:00:00,57.25,56.32,57.459999,55.48,432300.0,57.25
2012-07-24 00:00:00,57.299999,57.060001,57.490002,56.459999,772700.0,57.299999
2012-07-25 00:00:00,57.720001,57.34,58.330002,57.16,728700.0,57.720001
2012-07-26 00:00:00,59.27,58.59,59.509998,58.580002,524000.0,59.27
2012-07-27 00:00:00,60.349998,59.599998,60.5,59.369999,400800.0,60.349998
2012-07-30 00:00:00,60.560001,60.27,61.009998,60.259998,407900.0,60.560001
2012-07-31 00:00:00,59.959999,60.470001,60.990002,59.860001,554900.0,59.959999
2012-08-01 00:00:00,59.919998,60.18,60.639999,59.77,868600.0,59.919998
2012-08-02 00:00:00,66.559998,65.0,67.419998,60.009998,1702300.0,66.559998
2012-08-03 00:00:00,67.709999,67.660004,69.07,67.110001,901100.0,67.709999
2012-08-06 00:00:00,67.540001,67.860001,68.43,67.349998,739500.0,67.540001
2012-08-07 00:00:00,67.220001,67.760002,68.739998,67.160004,874200.0,67.220001
2012-08-08 00:00:00,66.43,66.900002,67.239998,66.389999,1208800.0,66.43
2012-08-09 00:00:00,66.879997,66.43,67.360001,66.410004,829600.0,66.879997
2012-08-10 00:00:00,66.800003,66.639999,67.300003,66.339996,345400.0,66.800003
2012-08-13 00:00:00,66.080002,66.580002,67.120003,65.75,328200.0,66.080002
2012-08-14 00:00:00,65.720001,66.269997,66.599998,65.5,340000.0,65.720001
2012-08-15 00:00:00,65.699997,65.800003,65.959999,65.449997,189200.0,65.699997
2012-08-16 00:00:00,66.360001,66.290001,66.489998,65.75,596300.0,66.360001
2012-08-17 00:00:00,66.160004,66.269997,67.029999,65.940002,466900.0,66.160004
2012-08-20 00:00:00,65.879997,65.959999,66.360001,65.279999,347900.0,65.879997
2012-08-21 00:00:00,67.209999,65.690002,67.309998,65.690002,806000.0,67.209999
2012-08-22 00:00:00,67.510002,67.040001,67.660004,66.540001,401400.0,67.510002
2012-08-23 00:00:00,68.040001,67.290001,68.339996,67.080002,640800.0,68.040001
2012-08-24 00:00:00,67.510002,67.099998,67.849998,66.410004,452100.0,67.510002
2012-08-27 00:00:00,67.949997,67.639999,68.269997,66.68,339000.0,67.949997
2012-08-28 00:00:00,69.489998,68.029999,69.660004,67.830002,552500.0,69.489998
2012-08-29 00:00:00,69.709999,69.190002,69.940002,69.160004,463500.0,69.709999
2012-08-30 00:00:00,69.459999,69.389999,69.830002,69.300003,555900.0,69.459999
2012-08-31 00:00:00,69.699997,69.910004,70.220001,68.900002,353300.0,69.699997
2012-09-04 00:00:00,70.769997,69.669998,71.0,69.18,450100.0,70.769997
2012-09-05 00:00:00,71.010002,70.599998,71.139999,70.269997,352100.0,71.010002
2012-09-06 00:00:00,72.459999,71.150002,72.699997,71.150002,457700.0,72.459999
2012-09-07 00:00:00,71.889999,72.110001,72.580002,71.589996,312200.0,71.889999
2012-09-10 00:00:00,72.57,71.879997,72.839996,71.260002,466300.0,72.57
2012-09-11 00:00:00,71.940002,72.339996,72.599998,71.739998,554700.0,71.940002
2012-09-12 00:00:00,72.370003,72.190002,72.620003,71.879997,333900.0,72.370003
2012-09-13 00:00:00,72.389999,72.550003,72.75,71.790001,489300.0,72.389999
2012-09-14 00:00:00,73.029999,71.889999,73.099998,71.269997,464000.0,73.029999
2012-09-17 00:00:00,73.370003,72.989998,73.599998,72.730003,493000.0,73.370003
2012-09-18 00:00:00,73.290001,73.419998,73.559998,73.010002,423700.0,73.290001
2012-09-19 00:00:00,73.379997,73.220001,73.639999,73.199997,368900.0,73.379997
2012-09-20 00:00:00,73.839996,73.110001,73.919998,72.900002,370000.0,73.839996
2012-09-21 00:00:00,73.349998,74.300003,74.370003,73.339996,595600.0,73.349998
2012-09-24 00:00:00,73.379997,73.339996,73.769997,73.0,440200.0,73.379997
2012-09-25 00:00:00,72.339996,73.809998,73.809998,72.169998,593500.0,72.339996
2012-09-26 00:00:00,71.860001,72.510002,72.610001,71.360001,295300.0,71.860001
2012-09-27 00:00:00,72.879997,71.989998,73.120003,71.529999,333100.0,72.879997
2012-09-28 00:00:00,73.400002,72.75,73.610001,72.18,507600.0,73.400002
2012-10-01 00:00:00,72.099998,73.400002,73.510002,71.110001,555900.0,72.099998
2012-10-02 00:00:00,72.099998,72.199997,72.809998,71.309998,264800.0,72.099998
2012-10-03 00:00:00,72.029999,72.410004,72.510002,71.720001,267200.0,72.029999
2012-10-04 00:00:00,72.339996,72.339996,72.360001,71.43,283700.0,72.339996
2012-10-05 00:00:00,71.940002,72.5,73.300003,71.529999,223800.0,71.940002
2012-10-08 00:00:00,71.029999,71.5,72.32,70.75,321900.0,71.029999
2012-10-09 00:00:00,69.620003,70.989998,70.989998,69.300003,319800.0,69.620003
2012-10-10 00:00:00,69.18,69.639999,69.739998,68.790001,197500.0,69.18
2012-10-11 00:00:00,69.129997,69.830002,70.209999,68.669998,217400.0,69.129997
2012-10-12 00:00:00,69.550003,69.300003,69.779999,68.790001,200100.0,69.550003
2012-10-15 00:00:00,70.309998,69.739998,70.360001,69.099998,162700.0,70.309998
2012-10-16 00:00:00,71.330002,70.650002,71.709999,70.43,180400.0,71.330002
2012-10-17 00:00:00,71.480003,71.099998,71.800003,70.739998,360200.0,71.480003
2012-10-18 00:00:00,70.75,71.599998,71.720001,70.709999,248500.0,70.75
2012-10-19 00:00:00,68.849998,70.379997,70.699997,68.68,266300.0,68.849998
2012-10-22 00:00:00,68.400002,68.699997,69.089996,68.18,188200.0,68.400002
2012-10-23 00:00:00,69.07,68.57,69.18,67.169998,324700.0,69.07
2012-10-24 00:00:00,69.360001,69.290001,69.790001,68.629997,203000.0,69.360001
2012-10-25 00:00:00,69.040001,69.620003,69.769997,68.57,134100.0,69.040001
2012-10-26 00:00:00,68.989998,69.199997,69.43,68.449997,112200.0,68.989998
2012-10-31 00:00:00,70.25,69.199997,70.889999,68.720001,424100.0,70.25
2012-11-01 00:00:00,67.489998,68.75,69.32,63.220001,1473200.0,67.489998
2012-11-02 00:00:00,67.730003,67.370003,68.559998,66.639999,414100.0,67.730003
2012-11-05 00:00:00,68.620003,67.559998,68.699997,66.790001,296400.0,68.620003
2012-11-06 00:00:00,69.800003,68.919998,70.050003,68.580002,357100.0,69.800003
