date,close,open,high,low,volume,adjclose
2012-05-14 00:00:00,19.7956461729,19.7596409962,19.9756720567,19.6804296074,2244900.0,19.7956461729
2012-05-15 00:00:00,19.5652130418,19.529207865,19.7380378902,19.4736158722,2126100.0,19.5652130418
2012-05-16 00:00:00,19.7668420315,19.6084192539,19.8316513497,19.5025640343,3251500.0,19.7668420315
2012-05-17 00:00:00,19.6228213246,19.7812441022,19.8028472083,19.5940171832,2596500.0,19.6228213246
2012-05-18 00:00:00,19.6300223599,19.6804296074,19.8316513497,19.5940171832,2575000.0,19.6300223599
2012-05-21 00:00:00,19.673228572,19.6156202892,19.7020327134,19.4571975116,1979400.0,19.673228572
2012-05-22 00:00:00,20.0188782687,19.7452389255,20.0404813748,19.6749568205,3803800.0,20.0188782687
2012-05-23 00:00:00,19.9468679153,19.9396668799,20.0836875869,19.838852385,3133200.0,19.9468679153
2012-05-24 00:00:00,20.004476198,19.9684710213,20.1556979404,19.8748575618,1824400.0,20.004476198
2012-05-25 00:00:00,20.0188782687,19.9684710213,20.1196927636,19.9468679153,1569300.0,20.0188782687
2012-05-29 00:00:00,20.0692855162,20.0476824101,20.0836875869,19.9396668799,2318700.0,20.0692855162
2012-05-30 00:00:00,19.8748575618,19.9252648092,20.1196927636,19.8100482436,2545200.0,19.8748575618
2012-05-31 00:00:00,20.1773010464,19.9108627385,20.2493113999,19.8964606678,3627500.0,20.1773010464
2012-06-01 00:00:00,20.1340948343,19.9900741273,20.2277082938,19.9396668799,4944900.0,20.1340948343
2012-06-04 00:00:00,20.2493113999,20.148496905,20.2565124352,20.0914647051,3364700.0,20.2493113999
2012-06-05 00:00:00,20.3645279655,20.1917031171,20.4509403896,20.1196927636,3348600.0,20.3645279655
2012-06-06 00:00:00,20.5517548845,20.4509403896,20.5661569552,20.292517612,2088500.0,20.5517548845
2012-06-07 00:00:00,20.458141425,20.6741724855,20.7029766268,20.4221362483,9658800.0,20.458141425
2012-06-08 00:00:00,20.4725434957,20.3861310715,20.5013476371,20.2781155413,9511500.0,20.4725434957
2012-06-11 00:00:00,20.5733579906,20.5661569552,20.7389818036,20.458141425,9478600.0,20.5733579906
2012-06-12 00:00:00,20.4725434957,20.6309662734,20.6309662734,20.3573269301,3333500.0,20.4725434957
2012-06-13 00:00:00,20.4941466017,20.4293372836,20.5877600613,20.3428528491,2429600.0,20.4941466017
2012-06-14 00:00:00,20.7029766268,20.5589559199,20.7245797329,20.5085486724,2029200.0,20.7029766268
2012-06-15 00:00:00,20.789389051,20.7533838743,20.8469973338,20.6957755915,3033500.0,20.789389051
2012-06-18 00:00:00,20.8974045813,20.7101776622,20.9694149347,20.7101776622,4065900.0,20.8974045813
2012-06-19 00:00:00,20.8253942278,20.9780410965,21.0216544875,20.7672430397,3276800.0,20.8253942278
2012-06-20 00:00:00,20.4619493023,20.8108564308,20.8472009233,20.4219703605,3113000.0,20.4619493023
2012-06-21 00:00:00,20.2438823471,20.5201004904,20.6509406636,20.22934455,4052900.0,20.2438823471
